ID,stress_score
TEST_0204,0.4284966691931833
TEST_0205,0.6862686489823466
TEST_0206,0.3417795443864158
TEST_0207,0.44270059527753375
TEST_0208,0.8113049118119444
TEST_0209,0.39192707362344337
TEST_0210,0.4745480715588492
TEST_0211,0.5081132136753765
TEST_0212,0.7635420429905336
TEST_0213,0.7216321915588636
TEST_0214,0.9134991586933403
TEST_0215,0.4418230168904843
TEST_0216,0.4750357630649076
TEST_0217,0.23463945426881921
TEST_0218,0.4261858290483159
TEST_0219,0.44399169179114173
TEST_0220,0.1578166646817662
TEST_0221,0.48798762029148596
TEST_0222,0.29659216868108573
TEST_0223,0.6075940527807011
TEST_0224,0.580166977781687
TEST_0225,0.4098894414698495
TEST_0226,0.31291230387999336
TEST_0227,0.5355698259206902
TEST_0228,0.660567658427621
TEST_0229,0.4081126918300107
TEST_0230,0.5902723073012521
TEST_0231,0.5368079675605838
TEST_0232,0.5829948386961226
TEST_0233,0.48951295487287705
TEST_0234,0.6313939835832802
TEST_0235,0.8729381621636988
TEST_0236,0.6449809036103351
TEST_0237,0.4121583918715296
TEST_0238,0.3710110850486772
TEST_0239,0.6550916053057475
TEST_0240,0.4367821832265125
TEST_0241,0.9757971484072507
TEST_0242,0.48228019646393105
TEST_0243,0.614897424614517
TEST_0244,0.611414355346425
TEST_0245,0.8781660114629386
TEST_0246,0.44499118382453307
TEST_0247,0.5993672202058996
TEST_0248,0.49285644791035266
TEST_0249,0.8120902599451789
TEST_0250,0.29782906486877114
TEST_0251,0.60110596870724
TEST_0252,0.43673085513663673
TEST_0253,0.4637771678332254
TEST_0254,0.32331691838648424
TEST_0255,0.436393987380423
TEST_0256,0.07446975265314731
TEST_0257,0.6509663032183364
TEST_0258,0.5536839464413852
TEST_0259,0.22361223087983936
TEST_0260,0.33362016013300033
TEST_0261,0.5908467162105863
TEST_0262,0.48941027929140213
TEST_0263,0.8904887921114599
TEST_0264,0.38627511046628304
TEST_0265,0.3039474079867223
TEST_0266,0.22593603303501725
TEST_0267,0.5054729727305028
TEST_0268,0.4293197356567373
TEST_0269,0.5322819750294879
TEST_0270,0.3024616012710295
TEST_0271,0.5819745977883224
TEST_0272,0.6725818265995382
TEST_0273,0.43234807474328774
TEST_0274,0.6177076582782524
TEST_0275,0.25284171317526155
TEST_0276,0.4774849847490069
TEST_0277,0.5354116614790847
TEST_0278,0.3457762233497651
TEST_0279,0.5035777042320967
TEST_0280,0.528039925897839
TEST_0281,0.4460144464756825
TEST_0282,0.40164987622591775
TEST_0283,0.49809175709596565
TEST_0284,0.49084096680908307
TEST_0285,0.5504574130825591
TEST_0286,0.5908969772353023
TEST_0287,0.4096657912519489
TEST_0288,0.4387342150167082
TEST_0289,0.3532140708610233
TEST_0290,0.5773308503931525
TEST_0291,0.531109413679523
TEST_0292,0.5932648564292735
TEST_0293,0.6143219257760453
TEST_0294,0.5590674391967019
TEST_0295,0.5439996542083787
TEST_0296,0.2731771849925208
TEST_0297,0.4458164267810414
TEST_0298,0.5927949718181668
TEST_0299,0.4001799164715518
TEST_0300,0.502574497622603
TEST_0301,0.6163904640215274
TEST_0302,0.7220253171230921
TEST_0303,0.09078202052186382
TEST_0304,0.4649998940157598
TEST_0305,0.35878895706038416
TEST_0306,0.5005235257070284
TEST_0307,0.4582596156691993
TEST_0308,0.41123703114866417
TEST_0309,0.33367637292936836
TEST_0310,0.3822311673492638
TEST_0311,0.1280529511061178
TEST_0312,0.922256488485772
TEST_0313,0.34484541801810753
TEST_0314,0.8868845726198265
TEST_0315,0.4969180283354028
TEST_0316,0.24857040404198474
TEST_0317,0.37589136778005483
TEST_0318,0.4189956197779996
TEST_0319,0.8939959199308514
TEST_0320,0.6136721404256296
TEST_0321,0.2742990539667527
TEST_0322,0.6044400192695918
TEST_0323,0.6329835069095091
TEST_0324,0.6123867582198591
TEST_0325,0.2667746885779998
TEST_0326,0.4469733513267038
TEST_0327,0.21370884836603637
TEST_0328,0.6757937241241269
TEST_0329,0.49708115148319204
TEST_0330,0.651422880421106
TEST_0331,0.7355757859391407
TEST_0332,0.3363905433658727
TEST_0333,0.38217514055432683
TEST_0334,0.5172667256227641
TEST_0335,0.6394201356197557
TEST_0336,0.6132834103509837
TEST_0337,0.4342477093518536
TEST_0338,0.9641032188862572
TEST_0339,0.4709494077757433
TEST_0340,0.5140793893827422
TEST_0341,0.4142036933629364
TEST_0342,0.34434842527641557
TEST_0343,0.31348748731540693
TEST_0344,0.38179999476296067
TEST_0345,0.6235030897730357
TEST_0346,0.45325952176749096
TEST_0347,0.46579972123936736
TEST_0348,0.5162130680453293
TEST_0349,0.6044351912591864
TEST_0350,0.5338293019319575
TEST_0351,0.8200773740377383
TEST_0352,0.4594397844443393
TEST_0353,0.3841109356094017
TEST_0354,0.3611163638193279
TEST_0355,0.8187385409116112
TEST_0356,0.7194292338035613
TEST_0357,0.8368892476484966
TEST_0358,0.4810746868276658
TEST_0359,0.4717346940419298
TEST_0360,0.6792251188179728
TEST_0361,0.9079716850938389
TEST_0362,0.4913211948285807
TEST_0363,0.42733555732939904
TEST_0364,0.4323608604322382
TEST_0365,0.13553891660785622
TEST_0366,0.42801304387406536
TEST_0367,0.4864096860686117
TEST_0368,0.373946918381833
TEST_0369,0.5480232361525799
TEST_0370,0.28793381211886937
TEST_0371,0.3755216324662055
TEST_0372,0.397802406311331
TEST_0373,0.33134470708958785
TEST_0374,0.5165897679423322
TEST_0375,0.5501150035171684
TEST_0376,0.4245237963381735
TEST_0377,0.20145765002457244
TEST_0378,0.823922840615769
TEST_0379,0.4026746027264235
TEST_0380,0.5854211542445669
TEST_0381,0.3966430090754621
TEST_0382,0.1694585849871359
TEST_0383,0.7990354256819543
TEST_0384,0.24806071317061462
TEST_0385,0.6031568140668382
TEST_0386,0.5614022168463592
TEST_0387,0.681210315672145
TEST_0388,0.4790250236989703
TEST_0389,0.5106783304251834
TEST_0390,0.5024838166289077
TEST_0391,0.4538238346568991
TEST_0392,0.2797980158922635
TEST_0393,0.18103235971284512
TEST_0394,0.15575256950926747
TEST_0395,0.5751376651213
TEST_0396,0.24675723473746086
TEST_0397,0.4894900143552622
TEST_0398,0.09902962981104714
TEST_0399,0.6153633199614373
TEST_0400,0.5862995288899755
TEST_0401,0.5917654281534884
TEST_0402,0.336960011708049
TEST_0403,0.5519320056853149
TEST_0404,0.2836493092923268
TEST_0405,0.3799178028819349
TEST_0406,0.5961172715606962
TEST_0407,0.2701725099634615
TEST_0408,0.5646131757667459
TEST_0409,0.5415460395096768
TEST_0410,0.3110493358271754
TEST_0411,0.9308732201860792
TEST_0412,0.27149663803563906
TEST_0413,0.45492209697883695
TEST_0414,0.48221025531523554
TEST_0415,0.19147121910427622
TEST_0416,0.5946556715989906
TEST_0417,0.44020152628698817
TEST_0418,0.1404229085253006
TEST_0419,0.7520110247351801
TEST_0420,0.46846468977518363
TEST_0421,0.8063257875882528
TEST_0422,0.49402526912678296
TEST_0423,0.34597887875589006
TEST_0424,0.22775700462669127
TEST_0425,0.5676602368296423
TEST_0426,0.6465765953359707
TEST_0427,0.4817064548210467
TEST_0428,0.45905314671555986
TEST_0429,0.6830812365532812
TEST_0430,0.09241453689916813
TEST_0431,0.4154957837464868
TEST_0432,0.31090060613104253
TEST_0433,0.8532820209505589
TEST_0434,0.6090035801401682
TEST_0435,0.40631079888674504
TEST_0436,0.4151806486606775
TEST_0437,0.2189394332106312
TEST_0438,0.34014126804356615
TEST_0439,0.0301308830835117
TEST_0440,0.5219549612768319
TEST_0441,0.563870359312483
TEST_0442,0.6433171737026318
TEST_0443,0.8968520828282764
TEST_0444,0.4553831262318663
TEST_0445,0.20898376791785153
TEST_0446,0.45715860575435374
TEST_0447,0.6506095965000254
TEST_0448,0.10416091950644685
TEST_0449,0.41493246889788005
TEST_0450,0.3882517153025773
TEST_0451,0.3812102575128125
TEST_0452,0.45994723613343824
TEST_0453,0.4410533563063902
TEST_0454,0.6736061724031586
TEST_0455,0.4709127290407411
TEST_0456,0.8231278284321639
TEST_0457,0.2444759935848408
TEST_0458,0.4876264766909409
TEST_0459,0.46298082273439567
TEST_0460,0.7612483906187688
TEST_0461,0.3334983813518939
TEST_0462,0.32861481226103567
TEST_0463,0.4906586176448051
TEST_0464,0.19719872029354824
TEST_0465,0.6331901643308955
TEST_0466,0.927210815994846
TEST_0467,0.5497470832398175
TEST_0468,0.3916958786648922
TEST_0469,0.5050143750542976
TEST_0470,0.6955259384475478
TEST_0471,0.6097459461221776
TEST_0472,0.3380323798244589
TEST_0473,0.535066256077984
TEST_0474,0.3131620880479288
TEST_0475,0.4336828197451321
TEST_0476,0.7212166334936754
TEST_0477,0.529714358817207
TEST_0478,0.13798258530280444
TEST_0479,0.43252814103963755
TEST_0480,0.4713591563581536
TEST_0481,0.33889216415287005
TEST_0482,0.2827058802985978
TEST_0483,0.525200077832634
TEST_0484,0.1970515214249705
TEST_0485,0.7367871806253473
TEST_0486,0.36749625680365017
TEST_0487,0.5560136413244917
TEST_0488,0.7007624700702366
TEST_0489,0.3626038644399241
TEST_0490,0.5481384687118602
TEST_0491,0.1927587179554476
TEST_0492,0.5540509700453311
TEST_0493,0.40170043863532845
TEST_0494,0.5073519216484129
TEST_0495,0.4170065826118251
TEST_0496,0.43386900614959867
TEST_0497,0.5152226158506061
TEST_0498,0.825694842834985
TEST_0499,0.18112402720498422
TEST_0500,0.2693142282186104
TEST_0501,0.719093903669858
TEST_0502,0.5744179479718384
TEST_0503,0.40435637556257475
TEST_0504,0.649881601621783
TEST_0505,0.28676473418863935
TEST_0506,0.5831842207681079
TEST_0507,0.5436887135606251
TEST_0508,0.6692847367965845
TEST_0509,0.3995767134067809
TEST_0510,0.5016156353560794
TEST_0511,0.28638566629433754
TEST_0512,0.6783812962110981
TEST_0513,0.6089441499861622
TEST_0514,0.3673598889040806
TEST_0515,0.5195893886218196
TEST_0516,0.5425576644710818
TEST_0517,0.2277088124811516
TEST_0518,0.3943349703512594
TEST_0519,0.10496661458691803
TEST_0520,0.3992545460042698
TEST_0521,0.2130690211797036
TEST_0522,0.42026049792328424
TEST_0523,0.7763078155226143
TEST_0524,0.1939641515372259
TEST_0525,0.2503518845428566
TEST_0526,0.1539395584890313
TEST_0527,0.47880694654972233
TEST_0528,0.5636353067466384
TEST_0529,0.38391712672508393
TEST_0530,0.7341873688026472
TEST_0531,0.4166695886748665
TEST_0532,0.2967965311871962
TEST_0533,0.6803364018772966
TEST_0534,0.4101446333241555
TEST_0535,0.29585386099573246
TEST_0536,0.6682073609011583
TEST_0537,0.22623914737799936
TEST_0538,0.45679090534506595
TEST_0539,0.6060444292082556
TEST_0540,0.9525806207786964
TEST_0541,0.6317342602439003
TEST_0542,0.465099726114759
TEST_0543,0.43109535505716723
TEST_0544,0.21618669974913185
TEST_0545,0.4459246814427871
TEST_0546,0.37438830964359254
TEST_0547,0.7529607718453433
TEST_0548,0.4361122873040314
TEST_0549,0.5531159559416564
TEST_0550,0.17771675396994258
TEST_0551,0.2584034052601672
TEST_0552,0.07742016041105623
TEST_0553,0.6418739262786755
TEST_0554,0.15959629314979226
TEST_0555,0.4626346431543973
TEST_0556,0.43214655087302123
TEST_0557,0.3011424237098057
TEST_0558,0.6478413458446353
TEST_0559,0.49827266126571435
TEST_0560,0.44102634785176004
TEST_0561,0.38096652428820793
TEST_0562,0.2629228105532027
TEST_0563,0.5844791902552497
TEST_0564,0.6305302626004624
TEST_0565,0.5152533432283769
TEST_0566,0.5239654241138385
TEST_0567,0.41854254649114353
TEST_0568,0.5911076681987582
TEST_0569,0.09601038615872541
TEST_0570,0.806200760448885
TEST_0571,0.41300465291869093
TEST_0572,0.5884041628585069
TEST_0573,0.568549777089304
TEST_0574,0.19334211516448374
TEST_0575,0.4351963584486742
TEST_0576,0.8600081944729187
TEST_0577,0.12932264730678583
TEST_0578,0.5711461882362526
TEST_0579,0.6400749003983695
TEST_0580,0.4756272988328023
TEST_0581,0.6424324275977328
TEST_0582,0.3739210791088081
TEST_0583,0.4046010031632698
TEST_0584,0.8182512067215194
TEST_0585,0.4893380353059872
TEST_0586,0.7087290459239195
TEST_0587,0.5654918820877767
TEST_0588,0.48885407558369437
TEST_0589,0.5010680013830497
TEST_0590,0.5784814765242817
TEST_0591,0.05505705000398852
TEST_0592,0.6123308135239003
TEST_0593,0.48700485485544415
TEST_0594,0.5510401261321507
TEST_0595,0.9237900554406762
TEST_0596,0.5019576562847434
TEST_0597,0.45637792305705616
TEST_0598,0.4462273475994565
TEST_0599,0.5893799676663782
TEST_0600,0.32595854408460745
TEST_0601,0.5984695481233191
TEST_0602,0.4953236764722402
TEST_0603,0.35996282681785724
TEST_0604,0.6295411787306486
TEST_0605,0.4113404396665311
TEST_0606,0.46854843007476554
TEST_0607,0.788968155925018
TEST_0608,0.5015134795995833
TEST_0609,0.550732830236873
TEST_0610,0.2711103907436323
TEST_0611,0.43383986551709725
TEST_0612,0.4401916792202961
TEST_0613,0.18033232486708686
TEST_0614,0.42414200429261917
TEST_0615,0.5099697479178587
TEST_0616,0.22806282082391605
TEST_0617,0.6532469117251405
TEST_0618,0.4699827489386099
TEST_0619,0.5908969772353023
TEST_0620,0.7492135036179262
TEST_0621,0.2844812237054192
TEST_0622,0.3493073095707882
TEST_0623,0.7209751827383188
TEST_0624,0.5751709028620622
TEST_0625,0.35323699677758913
TEST_0626,0.2284413497886293
TEST_0627,0.14674736732620078
TEST_0628,0.4060758700676235
TEST_0629,0.389084636419736
TEST_0630,0.5550987455841022
TEST_0631,0.5463778777748625
TEST_0632,0.6534211133681047
TEST_0633,0.0871460481516112
TEST_0634,0.4479138595213823
TEST_0635,0.35883521677681524
TEST_0636,0.4139073452811639
TEST_0637,0.3901114924442301
TEST_0638,0.6332965123289607
TEST_0639,0.5388746855480905
TEST_0640,0.4235487735191048
TEST_0641,0.7826533646326184
TEST_0642,0.49789572962651263
TEST_0643,0.5534180099696634
TEST_0644,0.5664409173695044
TEST_0645,0.5890924832580511
TEST_0646,0.28608307351825923
TEST_0647,0.41070997039071666
TEST_0648,0.4797952500514049
TEST_0649,0.524964989884105
TEST_0650,0.21537367601725038
TEST_0651,0.5168939031517751
TEST_0652,0.5160797466358604
TEST_0653,0.3739760222919629
TEST_0654,0.6183540864261039
TEST_0655,0.408391640772485
TEST_0656,0.5290549205410069
TEST_0657,0.7409563325156345
TEST_0658,0.3313369130503966
TEST_0659,0.5255553068989663
TEST_0660,0.5405547342953632
TEST_0661,0.4996359226996544
TEST_0662,0.41731350492672614
TEST_0663,0.689612836804739
TEST_0664,0.8405562796631136
TEST_0665,0.47219275315576537
TEST_0666,0.4895355108169727
TEST_0667,0.5983428354451015
TEST_0668,0.543363734773311
TEST_0669,0.38445984462556737
TEST_0670,0.4617997538820192
TEST_0671,0.6256852358813019
TEST_0672,0.32760792556169105
TEST_0673,0.434762596402405
TEST_0674,0.4921791096820115
TEST_0675,0.6588341120268195
TEST_0676,0.6385794995230427
TEST_0677,0.5817046935176315
TEST_0678,0.48780991838317633
TEST_0679,0.13055043016743553
TEST_0680,0.7579419308054853
TEST_0681,0.604158148575852
TEST_0682,0.7347179928487568
TEST_0683,0.5982762200391482
TEST_0684,0.4188966274942384
TEST_0685,0.26658763011757586
TEST_0686,0.6254099926486463
TEST_0687,0.6408859772513996
TEST_0688,0.13888644451988086
TEST_0689,0.553154970270744
TEST_0690,0.44453315600100907
TEST_0691,0.2127638760628796
TEST_0692,0.49849692316434446
TEST_0693,0.6801184156186314
TEST_0694,0.6343072085140209
TEST_0695,0.5167802254803144
TEST_0696,0.355951021845711
TEST_0697,0.7646736761702074
TEST_0698,0.4032089964543938
TEST_0699,0.38167078101110774
TEST_0700,0.5173666191990538
TEST_0701,0.5751894339906325
TEST_0702,0.7716729133795464
TEST_0703,0.3441691524974143
TEST_0704,0.43615461108906395
TEST_0705,0.827652794200834
TEST_0706,0.8105456276078369
TEST_0707,0.48307274272901823
TEST_0708,0.4648568707625156
TEST_0709,0.26848164764598775
TEST_0710,0.8137561022017069
TEST_0711,0.3122513265488844
TEST_0712,0.5982551497661189
TEST_0713,0.6544347418238295
TEST_0714,0.46188043445208204
TEST_0715,0.4848250751950405
TEST_0716,0.38012478364093394
TEST_0717,0.5198525890056152
TEST_0718,0.4893968106713954
TEST_0719,0.6706946561216833
TEST_0720,0.4659941793566118
TEST_0721,0.5263088563076015
TEST_0722,0.4479317135495765
TEST_0723,0.6398249445074171
TEST_0724,0.3865618803270274
TEST_0725,0.6962619155135099
TEST_0726,0.3684468048455455
TEST_0727,0.5630525975532359
TEST_0728,0.5467330511259292
TEST_0729,0.4776926620817745
TEST_0730,0.599020391664254
TEST_0731,0.1331622102142289
TEST_0732,0.2815735897747578
TEST_0733,0.5138608373389077
TEST_0734,0.43432021183175185
TEST_0735,0.6163828946606966
TEST_0736,0.47410143528820303
TEST_0737,0.4452543860665956
TEST_0738,0.794667607220042
TEST_0739,0.9269534456757271
TEST_0740,0.4480848977176163
TEST_0741,0.3543396012130323
TEST_0742,0.33971728880106167
TEST_0743,0.4516259372228534
TEST_0744,0.181461594170937
TEST_0745,0.5199792781357675
TEST_0746,0.45992044404384286
TEST_0747,0.8293017458789078
TEST_0748,0.7709830259281814
TEST_0749,0.5070953751279679
TEST_0750,0.3943349703512594
TEST_0751,0.5306935312439347
TEST_0752,0.4979679073861998
TEST_0753,0.6554486573033805
TEST_0754,0.46045488143445246
TEST_0755,0.47399847556763897
TEST_0756,0.5651902343937494
TEST_0757,0.6200728046297845
TEST_0758,0.08588972799137286
TEST_0759,0.2806824755597571
TEST_0760,0.6606949138299921
TEST_0761,0.4625639027914925
TEST_0762,0.393261579819382
TEST_0763,0.6995866379570093
TEST_0764,0.47267801292781164
TEST_0765,0.4076739169925846
TEST_0766,0.5682918954980931
TEST_0767,0.34013661154203834
TEST_0768,0.40692786587048874
TEST_0769,0.37148588081119693
TEST_0770,0.7142875331701041
TEST_0771,0.538643238980575
TEST_0772,0.4583180311694969
TEST_0773,0.2071165459118466
TEST_0774,0.38910257909906787
TEST_0775,0.41252180542627237
TEST_0776,0.7071095755346869
TEST_0777,0.3740248594005289
TEST_0778,0.47827957731415127
TEST_0779,0.46364041380063714
TEST_0780,0.37145712084632543
TEST_0781,0.4463131625442747
TEST_0782,0.40556722685100044
TEST_0783,0.5938279681450985
TEST_0784,0.4756294147312514
TEST_0785,0.8652941542915639
TEST_0786,0.32183919570087677
TEST_0787,0.6125805785571053
TEST_0788,0.42118847033208395
TEST_0789,0.4830874122989737
TEST_0790,0.5702825942892851
TEST_0791,0.4280634872915552
TEST_0792,0.47055605581932297
TEST_0793,0.41120683289095644
TEST_0794,0.5242693374887021
TEST_0795,0.5626277967655644
TEST_0796,0.5087591963138798
TEST_0797,0.4948977734718728
TEST_0798,0.37655833636502056
TEST_0799,0.21537469032722806
TEST_0800,0.44756197069659953
TEST_0801,0.4568944590938812
TEST_0802,0.4580924802448769
TEST_0803,0.5235417275521073
TEST_0804,0.6594228528551572
TEST_0805,0.12571742391029644
TEST_0806,0.6690307231693611
TEST_0807,0.7957095180443585
TEST_0808,0.6926733451861306
TEST_0809,0.5731049071904266
TEST_0810,0.9225366951530027
TEST_0811,0.5715735342731155
TEST_0812,0.3822441876271355
TEST_0813,0.7168968244705538
TEST_0814,0.6548814763951528
TEST_0815,0.3074081517893136
TEST_0816,0.5089195189817214
TEST_0817,0.931468384450674
TEST_0818,0.822594903841647
TEST_0819,0.6541553535387761
TEST_0820,0.45688750350503526
TEST_0821,0.44870285077701033
TEST_0822,0.4410493674374024
TEST_0823,0.48659051765042666
TEST_0824,0.777717425763264
TEST_0825,0.826184411320586
TEST_0826,0.5439829722866525
TEST_0827,0.6625396610502761
TEST_0828,0.6223059748477667
TEST_0829,0.5087629063651191
TEST_0830,0.18971613156668815
TEST_0831,0.8682802866314785
TEST_0832,0.3197518507309164
TEST_0833,0.4288728128796794
TEST_0834,0.40851486044844326
TEST_0835,0.48369213369103725
TEST_0836,0.5002726311800743
TEST_0837,0.6235232038754581
TEST_0838,0.020360702417825564
TEST_0839,0.4725727501992699
TEST_0840,0.38279642402261455
TEST_0841,0.24283999605424406
TEST_0842,0.8046406263095277
TEST_0843,0.20364239696776767
TEST_0844,0.43735988264386744
TEST_0845,0.5204440206941204
TEST_0846,0.35981292470901277
TEST_0847,0.6622853315331726
TEST_0848,0.11323190704036715
TEST_0849,0.4444707611703974
TEST_0850,0.38784359674057867
TEST_0851,0.7291749854492127
TEST_0852,0.7706701206271603
TEST_0853,0.30668869024681766
TEST_0854,0.5963730016305675
TEST_0855,0.5993564327117068
TEST_0856,0.4581984824112576
TEST_0857,0.6454906875715808
TEST_0858,0.3230374501524183
TEST_0859,0.6433552694615288
TEST_0860,0.6476073383620607
TEST_0861,0.62044934221194
TEST_0862,0.7216331435059989
TEST_0863,0.44528301848144736
TEST_0864,0.7968291240014582
TEST_0865,0.6172324084552434
TEST_0866,0.44043994995036684
TEST_0867,0.38464181568163835
TEST_0868,0.42732976815812934
TEST_0869,0.4299071137674122
TEST_0870,0.3964916082936426
TEST_0871,0.7828994472614259
TEST_0872,0.48647324480036847
TEST_0873,0.2725938492460721
TEST_0874,0.34523475742556353
TEST_0875,0.3639366104441555
TEST_0876,0.38601077157015173
TEST_0877,0.27318240097932994
