ID,stress_score
TEST_0126,0.6607819719052139
TEST_0127,0.48380466638166997
TEST_0128,0.576750341422112
TEST_0129,0.36341158850587585
TEST_0130,0.4268238095587742
TEST_0131,0.545068245412331
TEST_0132,0.861737173346646
TEST_0133,0.3849770457760271
TEST_0134,0.7009251759141346
TEST_0135,0.5960872350255313
TEST_0136,0.2104396046257878
TEST_0137,0.7477744056440573
TEST_0138,0.1528129893936388
TEST_0139,0.18652075647511943
TEST_0140,0.5187409441668409
TEST_0141,0.5039232648144528
TEST_0142,0.44398839313110705
TEST_0143,0.4651715181944064
TEST_0144,0.5861108591629776
TEST_0145,0.7226499275027621
TEST_0146,0.722856145167984
TEST_0147,0.3526375175951254
TEST_0148,0.18055294985786932
TEST_0149,0.5305105851040489
TEST_0150,0.3311326082966087
TEST_0151,0.3727002616453659
TEST_0152,0.6027002003131032
TEST_0153,0.052371831496614896
TEST_0154,0.5413886982508676
TEST_0155,0.5509702198679932
TEST_0156,0.39490680678641255
TEST_0157,0.58775020324105
TEST_0158,0.3919245122716569
TEST_0159,0.41403434187904825
TEST_0160,0.41966283173524954
TEST_0161,0.041246201339189714
TEST_0162,0.5151240972717613
TEST_0163,0.6631374305642471
TEST_0164,0.5353737501190833
TEST_0165,0.5527786610537225
TEST_0166,0.480433695681866
TEST_0167,0.5956335118581435
TEST_0168,0.27669556515929367
TEST_0169,0.610595557228963
TEST_0170,0.7932257767188932
TEST_0171,0.8661182893405968
TEST_0172,0.4053563210377614
TEST_0173,0.679636059333913
TEST_0174,0.4578288617407317
TEST_0175,0.4556282049501411
TEST_0176,0.5476908043568469
TEST_0177,0.7809824775115256
TEST_0178,0.41227261857652325
TEST_0179,0.7902019756298011
TEST_0180,0.13958150299079022
TEST_0181,0.5078690495804266
TEST_0182,0.48007780643892684
TEST_0183,0.5017230089940838
TEST_0184,0.5069874313901983
TEST_0185,-0.008466192673851469
TEST_0186,0.6154785378702161
TEST_0187,0.1348336594128608
TEST_0188,0.4325967103739623
TEST_0189,0.5362611392718954
TEST_0190,0.32749667534845905
TEST_0191,0.3304014764846266
TEST_0192,0.2699080643273601
TEST_0193,0.24529071579342815
TEST_0194,0.48329087157993667
TEST_0195,0.17267577899995606
TEST_0196,0.5242019583132682
TEST_0197,0.31836146091207795
TEST_0198,0.35973777587809397
TEST_0199,0.44108777849032565
TEST_0200,0.48250089318993616
TEST_0201,0.5032751769409887
TEST_0202,0.32553746939542155
TEST_0203,0.20871348672252615
TEST_0204,0.45202652669238697
TEST_0205,0.6729861040885531
TEST_0206,0.36570247875461176
TEST_0207,0.5394836398892764
TEST_0208,0.832030453742725
TEST_0209,0.30128920171090057
TEST_0210,0.4258817714100664
TEST_0211,0.5238369165672273
TEST_0212,0.7476046881058391
TEST_0213,0.731042981545686
TEST_0214,0.8891633040689233
TEST_0215,0.41791883142064934
TEST_0216,0.47052948672489653
TEST_0217,0.2491597774252325
TEST_0218,0.4129403920458216
TEST_0219,0.4773955085463376
TEST_0220,0.10620284468280186
TEST_0221,0.47993900310585713
TEST_0222,0.343962291880486
TEST_0223,0.41169386562702026
TEST_0224,0.3819613780342439
TEST_0225,0.4216251931787546
TEST_0226,0.3180290024630259
TEST_0227,0.46520900255650577
TEST_0228,0.6999103662379609
TEST_0229,0.4330726609777098
TEST_0230,0.6440367450542839
TEST_0231,0.4385781288613684
TEST_0232,0.6304102679451832
TEST_0233,0.5368480350495348
TEST_0234,0.5500947145896944
TEST_0235,0.9090976530622126
TEST_0236,0.6917871375839358
TEST_0237,0.4311105924820694
TEST_0238,0.4310678999413483
TEST_0239,0.672068234396506
TEST_0240,0.40551769808021854
TEST_0241,0.9603586845684251
TEST_0242,0.47729883612893365
TEST_0243,0.6197422682010919
TEST_0244,0.5052908688000268
TEST_0245,0.8532738296283287
TEST_0246,0.543434714444651
TEST_0247,0.6722926179823472
TEST_0248,0.5826545603679079
TEST_0249,0.8078943166410342
TEST_0250,0.3180470131774916
TEST_0251,0.6660983550263677
TEST_0252,0.6095977692277584
TEST_0253,0.3870065772012168
TEST_0254,0.37387654822896865
TEST_0255,0.44124299849019727
TEST_0256,0.045618518193089645
TEST_0257,0.6055387361113087
TEST_0258,0.5025711862427533
TEST_0259,0.19861389624108672
TEST_0260,0.31880935655976744
TEST_0261,0.6485927994209114
TEST_0262,0.521892043035306
TEST_0263,0.9015186518893183
TEST_0264,0.41044107727320134
TEST_0265,0.23474205956900093
TEST_0266,0.19221140486684168
TEST_0267,0.4274927265619659
TEST_0268,0.4439140595195841
TEST_0269,0.5333290539672697
TEST_0270,0.2151074961784091
TEST_0271,0.6409862398350574
TEST_0272,0.6911607373978009
TEST_0273,0.5343190851568993
TEST_0274,0.5610372880082497
TEST_0275,0.3001504003369384
TEST_0276,0.353739722806786
TEST_0277,0.5540284426786789
TEST_0278,0.42731578244668456
TEST_0279,0.5414981614230512
TEST_0280,0.43361705273015816
TEST_0281,0.4732908202577751
TEST_0282,0.4975582559547636
TEST_0283,0.4794691714500191
TEST_0284,0.4591405389449399
TEST_0285,0.5352880512496293
TEST_0286,0.623733153473806
TEST_0287,0.41554327327265383
TEST_0288,0.3382690143573035
TEST_0289,0.383496940572791
TEST_0290,0.6706933263966052
TEST_0291,0.5387357244849718
TEST_0292,0.5724637138460745
TEST_0293,0.6360933876036118
TEST_0294,0.5711343413231946
TEST_0295,0.5699879782846482
TEST_0296,0.18606981635254927
TEST_0297,0.4474751076918597
TEST_0298,0.5232388333019251
TEST_0299,0.41982382506140986
TEST_0300,0.45441378795370474
TEST_0301,0.6555111718135178
TEST_0302,0.7350281072434685
TEST_0303,0.12262321542009363
TEST_0304,0.5213266712203197
TEST_0305,0.2899821464184457
TEST_0306,0.6778567042942414
TEST_0307,0.3920904743359772
TEST_0308,0.4022405685517102
TEST_0309,0.2988397662584652
TEST_0310,0.4560915185229265
TEST_0311,0.11419217482534827
TEST_0312,0.9715267128815439
TEST_0313,0.36623403631068074
TEST_0314,0.9098024912740794
TEST_0315,0.5142274146844328
TEST_0316,0.3867777183370464
TEST_0317,0.2176273300705544
TEST_0318,0.4408397096858
TEST_0319,0.8502101298702773
TEST_0320,0.5791824822782197
TEST_0321,0.28658484924128946
TEST_0322,0.5831722799451593
TEST_0323,0.5697370924252244
TEST_0324,0.5715866525115182
TEST_0325,0.30059583672215046
TEST_0326,0.3455035729065313
TEST_0327,0.24004909366450106
TEST_0328,0.6516720635963263
TEST_0329,0.47789484366702073
TEST_0330,0.6521000760974409
TEST_0331,0.7383747537852845
TEST_0332,0.3850960942654149
TEST_0333,0.4473952424639067
TEST_0334,0.5660595800420298
TEST_0335,0.5183856988159075
TEST_0336,0.6970026657577705
TEST_0337,0.4116387379959703
TEST_0338,0.9551693434831452
TEST_0339,0.4941409245112188
TEST_0340,0.5293415802375117
TEST_0341,0.4086734988937223
TEST_0342,0.37054937741265237
TEST_0343,0.3814906750787966
TEST_0344,0.4479808014021158
TEST_0345,0.6764017495465818
TEST_0346,0.49079490585215435
TEST_0347,0.516914376573743
TEST_0348,0.5197979159397081
TEST_0349,0.5148774957998081
TEST_0350,0.41650868655608325
TEST_0351,0.8810994530963274
TEST_0352,0.45684226873928657
TEST_0353,0.365181850988337
TEST_0354,0.4546373947074883
TEST_0355,0.7897255095259529
TEST_0356,0.7330681090710387
TEST_0357,0.8233843304335647
TEST_0358,0.4578391985814071
TEST_0359,0.6041061145017766
TEST_0360,0.69850707059837
TEST_0361,0.8939503181792362
TEST_0362,0.5237005409096793
TEST_0363,0.37665950859016795
TEST_0364,0.5274965329354839
TEST_0365,0.1299007734137495
TEST_0366,0.4295737087650836
TEST_0367,0.5617671465179358
TEST_0368,0.4295705841166436
TEST_0369,0.5296326120698085
TEST_0370,0.341521022324078
TEST_0371,0.37606171988146897
TEST_0372,0.5495796637371557
TEST_0373,0.3147222091499386
TEST_0374,0.5962374030799027
TEST_0375,0.5153650567511636
TEST_0376,0.36558981833532517
TEST_0377,0.1793883332762371
TEST_0378,0.8336194250302567
TEST_0379,0.3661249686332806
TEST_0380,0.6624754184892666
TEST_0381,0.44158470936107463
TEST_0382,0.07933831350023691
TEST_0383,0.814470636788437
TEST_0384,0.2368710249326704
TEST_0385,0.669478006991634
TEST_0386,0.5235888929842561
TEST_0387,0.6424360562111797
TEST_0388,0.447069922861774
TEST_0389,0.6001898178121843
TEST_0390,0.4581642851005454
TEST_0391,0.40964736198858565
TEST_0392,0.16122845397274835
TEST_0393,0.17129244760275775
TEST_0394,0.04035300906774482
TEST_0395,0.536910974350311
TEST_0396,0.22420715291461668
TEST_0397,0.37418659177513613
TEST_0398,0.07309953598118808
TEST_0399,0.5791446498335661
TEST_0400,0.5399931158848963
TEST_0401,0.6264345634747558
TEST_0402,0.31839146118781014
TEST_0403,0.6010494647571223
TEST_0404,0.39333619327330793
TEST_0405,0.3887153332606452
TEST_0406,0.526796033619197
TEST_0407,0.31029957725041735
TEST_0408,0.6023155017690115
TEST_0409,0.5051377762242122
TEST_0410,0.25800584879377014
TEST_0411,0.9084880939325142
TEST_0412,0.28738644906890476
TEST_0413,0.4314848072666415
TEST_0414,0.4462474780364065
TEST_0415,0.09669364604470286
TEST_0416,0.5905708037970883
TEST_0417,0.41504863839270223
TEST_0418,0.16358011551381513
TEST_0419,0.7289498663328048
TEST_0420,0.4448179150588617
TEST_0421,0.8179872456060966
TEST_0422,0.5282772122491788
TEST_0423,0.3181594439316042
TEST_0424,0.2056061224653398
TEST_0425,0.5476516422084119
TEST_0426,0.5726041317631443
TEST_0427,0.3880159010624182
TEST_0428,0.46407514309719744
TEST_0429,0.6840487244871829
TEST_0430,0.10077332460996882
TEST_0431,0.4543543195638399
TEST_0432,0.2509348415188798
TEST_0433,0.8537080596766171
TEST_0434,0.6520089236574421
TEST_0435,0.5337010295942225
TEST_0436,0.3364111672606342
TEST_0437,0.18895817945787666
TEST_0438,0.3165346175385215
TEST_0439,0.02921509142877591
TEST_0440,0.6039087403035012
TEST_0441,0.6310953407327182
TEST_0442,0.5139617110010839
TEST_0443,0.9176773345764244
TEST_0444,0.4599028841690621
TEST_0445,0.14326886757414833
TEST_0446,0.4489684212486828
TEST_0447,0.677208469507143
TEST_0448,0.11822110760651264
TEST_0449,0.4426716610080027
TEST_0450,0.5378928380165011
TEST_0451,0.3716025541128536
TEST_0452,0.47749068308354325
TEST_0453,0.5995820544726336
TEST_0454,0.6504592594317973
TEST_0455,0.5433245285646277
TEST_0456,0.8291108980928625
TEST_0457,0.24951761158800162
TEST_0458,0.5717905994751628
TEST_0459,0.4380356999551701
TEST_0460,0.7481275236958386
TEST_0461,0.3481432906944869
TEST_0462,0.3375838117871396
TEST_0463,0.5002094034074009
TEST_0464,0.2198738646399078
TEST_0465,0.6846585374456554
TEST_0466,0.8401787818755558
TEST_0467,0.5521940861875925
TEST_0468,0.4463151197333051
TEST_0469,0.5143540838343333
TEST_0470,0.7000591930350032
TEST_0471,0.60148758877131
TEST_0472,0.29393366590396064
TEST_0473,0.48355498559848736
TEST_0474,0.3625120420974959
TEST_0475,0.29238400128998343
TEST_0476,0.7886319452947074
TEST_0477,0.5601273294281237
TEST_0478,0.12016768225973379
TEST_0479,0.36938853890868706
TEST_0480,0.4624090004557117
TEST_0481,0.3615056126151094
TEST_0482,0.2721611213727986
TEST_0483,0.4878359921722815
TEST_0484,0.18841966006073418
TEST_0485,0.7181624408475444
TEST_0486,0.36937465116570245
TEST_0487,0.6738693613745018
TEST_0488,0.7212955252132448
TEST_0489,0.39597918774386387
TEST_0490,0.6428798006259236
TEST_0491,0.08524616861440495
TEST_0492,0.5978935134562499
TEST_0493,0.40387365899241634
TEST_0494,0.4976154699919667
TEST_0495,0.5195704388879108
TEST_0496,0.4245537242285943
TEST_0497,0.5437731925663937
TEST_0498,0.9157436282411346
TEST_0499,0.1623482841520412
TEST_0500,0.2763945381404555
TEST_0501,0.6861222110526016
TEST_0502,0.5185336266593864
TEST_0503,0.3647440253061256
TEST_0504,0.5558576053481081
TEST_0505,0.30386363968794317
TEST_0506,0.5388600623450878
TEST_0507,0.539682510539167
TEST_0508,0.6158698243760476
TEST_0509,0.35111220640542673
TEST_0510,0.5135051071739201
TEST_0511,0.2639437006207538
TEST_0512,0.7300970361775823
TEST_0513,0.6813735529023097
TEST_0514,0.3942328804509546
TEST_0515,0.5085643280053702
TEST_0516,0.5645884042706801
TEST_0517,0.2128676442690986
TEST_0518,0.3831111334132233
TEST_0519,0.0787164488622723
TEST_0520,0.4933952811554256
TEST_0521,0.21232389272537827
TEST_0522,0.4197211362005594
TEST_0523,0.7704681417118424
TEST_0524,0.2208682853695464
TEST_0525,0.20485580777175946
TEST_0526,0.12891235310478102
TEST_0527,0.48945674751089674
TEST_0528,0.46581223182256637
TEST_0529,0.46338122990517694
TEST_0530,0.709401859626364
TEST_0531,0.3891580330983503
TEST_0532,0.3338867485366794
TEST_0533,0.679626389167393
TEST_0534,0.3703938739127096
TEST_0535,0.2319519975784343
TEST_0536,0.6942835924434496
TEST_0537,0.2564448125288141
TEST_0538,0.3787157945178533
TEST_0539,0.6925997881000842
TEST_0540,0.942981104787074
TEST_0541,0.6829714034160886
TEST_0542,0.5307879140412269
TEST_0543,0.38205892684942105
TEST_0544,0.21373440671395283
TEST_0545,0.4374133535911393
TEST_0546,0.1509867925269618
TEST_0547,0.7410027502477927
TEST_0548,0.43253687327222207
TEST_0549,0.5995388681015592
TEST_0550,0.15653453180780447
TEST_0551,0.2527133024414614
TEST_0552,0.10968269195176514
TEST_0553,0.5665747788209178
TEST_0554,0.12423147579146868
TEST_0555,0.5206882652232981
TEST_0556,0.44012529180695475
TEST_0557,0.3779914280650114
TEST_0558,0.6927209942372955
TEST_0559,0.5694198734959204
TEST_0560,0.6000461702477431
TEST_0561,0.49475128163885046
TEST_0562,0.2745918975275045
TEST_0563,0.5714361195838826
TEST_0564,0.6341676687253315
TEST_0565,0.504207974304834
TEST_0566,0.5332235959055607
TEST_0567,0.37047120741144657
TEST_0568,0.5204578168548983
TEST_0569,0.10309071676562737
TEST_0570,0.7963196134677013
TEST_0571,0.45491679698891924
TEST_0572,0.5453072452576757
TEST_0573,0.5754338448557507
TEST_0574,0.1608577073846551
TEST_0575,0.43518746005405556
TEST_0576,0.8712769765946404
TEST_0577,0.18880386792671205
TEST_0578,0.6421490878247278
TEST_0579,0.5223255283878938
TEST_0580,0.48008042643767657
TEST_0581,0.6598805051311653
TEST_0582,0.3118793283237851
TEST_0583,0.3484261973474133
TEST_0584,0.6539131084520621
TEST_0585,0.46583140959084646
TEST_0586,0.7045153000427785
TEST_0587,0.5434550480715004
TEST_0588,0.5174234273829664
TEST_0589,0.49275490963723106
TEST_0590,0.5863509087788035
TEST_0591,0.07380473132057729
TEST_0592,0.5936742745365324
TEST_0593,0.4662685801790337
TEST_0594,0.5973195202288766
TEST_0595,0.9313572642553947
TEST_0596,0.4554707061432915
TEST_0597,0.4474944183226188
TEST_0598,0.5291381669235374
TEST_0599,0.5897788264640115
TEST_0600,0.31884947752022214
TEST_0601,0.5426681079316568
TEST_0602,0.4020381860207848
TEST_0603,0.3546137765516209
TEST_0604,0.5020451673972883
TEST_0605,0.4271988749953163
TEST_0606,0.5311334673342372
TEST_0607,0.739429865765007
TEST_0608,0.46072955059759724
TEST_0609,0.5649653255689959
TEST_0610,0.2396590842008161
TEST_0611,0.44634448650408926
TEST_0612,0.49969392315578953
TEST_0613,0.19302117904885677
TEST_0614,0.4296946996128407
TEST_0615,0.5282637746597962
TEST_0616,0.3454467027122882
TEST_0617,0.5514661485399651
TEST_0618,0.5318353236352189
TEST_0619,0.623733153473806
TEST_0620,0.7484878925531442
TEST_0621,0.24945712475861825
TEST_0622,0.38797355415165335
TEST_0623,0.6978052508194128
TEST_0624,0.5693339347511864
TEST_0625,0.35274990786328914
TEST_0626,0.15491420370197165
TEST_0627,0.1466262773914037
TEST_0628,0.451949597615128
TEST_0629,0.3789493045478879
TEST_0630,0.499650188019434
TEST_0631,0.586732182489191
TEST_0632,0.6903342695822766
TEST_0633,0.08064868678535811
TEST_0634,0.4879235388956623
TEST_0635,0.40620104517122957
TEST_0636,0.4147917737310775
TEST_0637,0.40584676136642284
TEST_0638,0.5271280659695696
TEST_0639,0.6163249014830007
TEST_0640,0.4863313235677401
TEST_0641,0.7640810771415715
TEST_0642,0.6389717693546593
TEST_0643,0.5398138603547067
TEST_0644,0.4946869029668074
TEST_0645,0.6511740881886974
TEST_0646,0.3279664623259207
TEST_0647,0.5018878626152632
TEST_0648,0.4324790614113514
TEST_0649,0.5224245507027445
TEST_0650,0.1848960201937859
TEST_0651,0.634418647706666
TEST_0652,0.4937937041045472
TEST_0653,0.3672497226833615
TEST_0654,0.6171337212173275
TEST_0655,0.4204149900111264
TEST_0656,0.452920842894741
TEST_0657,0.6856583523737255
TEST_0658,0.32384891280884637
TEST_0659,0.6100074292761573
TEST_0660,0.42649526335543325
TEST_0661,0.4280039584997313
TEST_0662,0.43378749607246114
TEST_0663,0.638581551865606
TEST_0664,0.8245914162965815
TEST_0665,0.6358365551290159
TEST_0666,0.5198890734480552
TEST_0667,0.5546186977165277
TEST_0668,0.5358575576685594
TEST_0669,0.3642875356213271
TEST_0670,0.31260676453650016
TEST_0671,0.5231095861408408
TEST_0672,0.33621779273788144
TEST_0673,0.4477353079918718
TEST_0674,0.48022219716875564
TEST_0675,0.6507304300221877
TEST_0676,0.6987992195123989
TEST_0677,0.5915740745550642
TEST_0678,0.4292898304578475
TEST_0679,0.15574063528407386
TEST_0680,0.7607702754497272
TEST_0681,0.6659009932634241
TEST_0682,0.7321363250600215
TEST_0683,0.47973984234915434
TEST_0684,0.3439848472597733
TEST_0685,0.4255425280493005
TEST_0686,0.5400359358673479
TEST_0687,0.6720721420677604
TEST_0688,0.17502669577978494
TEST_0689,0.5088751450209252
TEST_0690,0.5722886736145169
TEST_0691,0.2380359624932949
TEST_0692,0.520075543039894
TEST_0693,0.6768658675022021
TEST_0694,0.6325905249531703
TEST_0695,0.4381458772384086
TEST_0696,0.47608504974693133
TEST_0697,0.7426190815765228
TEST_0698,0.3706560345640859
TEST_0699,0.2529457740112725
TEST_0700,0.43563427873104177
TEST_0701,0.6061218488001322
TEST_0702,0.7908104849269852
TEST_0703,0.338246255438186
TEST_0704,0.35653633565979964
TEST_0705,0.8385805983180056
TEST_0706,0.8054400270218649
TEST_0707,0.5088519075933673
TEST_0708,0.5393846643801561
TEST_0709,0.327735050421158
TEST_0710,0.786332150587328
TEST_0711,0.35536878666741695
TEST_0712,0.513642033636843
TEST_0713,0.7028817137924578
TEST_0714,0.40403289989386093
TEST_0715,0.40534820730173177
TEST_0716,0.43397820559818523
TEST_0717,0.43639642841222925
TEST_0718,0.559073574810051
TEST_0719,0.5478084380006465
TEST_0720,0.45500637550797807
TEST_0721,0.4786560712816339
TEST_0722,0.6142253154243449
TEST_0723,0.7439792745363855
TEST_0724,0.36501726641321086
TEST_0725,0.8443479558175431
TEST_0726,0.25464380469774406
TEST_0727,0.5559597228316575
TEST_0728,0.6804389504292633
TEST_0729,0.5530906359720065
TEST_0730,0.5359176623180935
TEST_0731,0.13925491934854425
TEST_0732,0.3260028787699743
TEST_0733,0.42024683944077756
TEST_0734,0.5289252781195775
TEST_0735,0.6094441317095991
TEST_0736,0.3679067304996576
TEST_0737,0.3244688665485792
TEST_0738,0.8111098957207303
TEST_0739,0.9265739670739279
TEST_0740,0.5543301195623083
TEST_0741,0.4181428443662015
TEST_0742,0.3666741542005211
TEST_0743,0.41345506625935613
TEST_0744,0.22392101494206196
TEST_0745,0.45668270140936884
TEST_0746,0.4615368809360455
TEST_0747,0.7972746897516494
TEST_0748,0.7800295965278579
TEST_0749,0.5470354360284124
TEST_0750,0.3831111334132233
TEST_0751,0.48565056382104854
TEST_0752,0.46991974806454256
TEST_0753,0.718139042894783
TEST_0754,0.34888893177465014
TEST_0755,0.5396008835771815
TEST_0756,0.5963248434418766
TEST_0757,0.540042494204111
TEST_0758,0.08184593542628837
TEST_0759,0.1670839253801909
TEST_0760,0.731477917792474
TEST_0761,0.57141210692251
TEST_0762,0.3606274820578865
TEST_0763,0.7795295539815121
TEST_0764,0.4551604454248711
TEST_0765,0.45306257493290364
TEST_0766,0.5926018441902451
TEST_0767,0.29898547125974556
TEST_0768,0.5814500553922299
TEST_0769,0.34439975270692047
TEST_0770,0.7388745352776758
TEST_0771,0.44010948287035473
TEST_0772,0.3743857077797237
TEST_0773,0.19955193352980427
TEST_0774,0.3791697779695023
TEST_0775,0.3960972649000653
TEST_0776,0.7157971310073137
TEST_0777,0.34607715009289675
TEST_0778,0.4364383368952436
TEST_0779,0.5627893612369717
TEST_0780,0.4493210398246995
TEST_0781,0.5092601856666359
TEST_0782,0.4778996762031178
TEST_0783,0.5906418551261278
TEST_0784,0.4168428777268541
TEST_0785,0.881834585979559
TEST_0786,0.25895051754899384
TEST_0787,0.657651289921585
TEST_0788,0.3554041636941115
TEST_0789,0.3380462118587082
TEST_0790,0.5615374927989999
TEST_0791,0.3624192815372884
TEST_0792,0.6216570698985426
TEST_0793,0.3768292241075237
TEST_0794,0.5497348753205952
TEST_0795,0.5380756102439808
TEST_0796,0.5384422405785763
TEST_0797,0.491621042804971
TEST_0798,0.5083681827400564
TEST_0799,0.19892021217032996
TEST_0800,0.5002693202694921
TEST_0801,0.35175931752414247
TEST_0802,0.46917892030885944
TEST_0803,0.48803055756261127
TEST_0804,0.7268458657750931
TEST_0805,0.16571701845840006
TEST_0806,0.7082045250236213
TEST_0807,0.8178300026881808
TEST_0808,0.7456467797422177
TEST_0809,0.4495939445151576
TEST_0810,0.8603781691591014
TEST_0811,0.5420543863403139
TEST_0812,0.29556953019692617
TEST_0813,0.6833218335368867
TEST_0814,0.6975305725336468
TEST_0815,0.281369376252955
TEST_0816,0.5088398055191793
TEST_0817,0.9645476376826145
TEST_0818,0.8012806606937533
TEST_0819,0.6548173479930564
TEST_0820,0.35302670833151956
TEST_0821,0.4623289816511269
TEST_0822,0.478585864742068
TEST_0823,0.5229600383397619
TEST_0824,0.6684616194743961
TEST_0825,0.8843566998952659
TEST_0826,0.5886139476828138
TEST_0827,0.651476843741805
TEST_0828,0.5946799423353063
TEST_0829,0.46514580880253265
TEST_0830,0.1816543581149806
TEST_0831,0.8793821177622485
TEST_0832,0.25188954456265733
TEST_0833,0.39340327989126567
TEST_0834,0.4673857146469341
TEST_0835,0.38012624264925526
TEST_0836,0.49841268577520176
TEST_0837,0.6249664993260807
TEST_0838,0.02122096289009537
TEST_0839,0.48014969621378323
TEST_0840,0.5084033492156161
TEST_0841,0.2633576022501478
TEST_0842,0.8122963986103258
TEST_0843,0.17529111475125453
TEST_0844,0.4283917224299232
TEST_0845,0.5365875095079079
TEST_0846,0.34607091595515627
TEST_0847,0.5606536069070596
TEST_0848,0.12246172352381526
TEST_0849,0.3932165106780571
TEST_0850,0.3627065371668383
TEST_0851,0.7376633009232008
TEST_0852,0.7817331660252967
TEST_0853,0.34489460096392965
TEST_0854,0.5689513048889485
TEST_0855,0.5323796683421244
TEST_0856,0.4262595668532425
TEST_0857,0.6056405415318579
TEST_0858,0.32195841651550827
TEST_0859,0.5566540034076287
TEST_0860,0.7105969182997449
TEST_0861,0.6017546134395444
TEST_0862,0.7010985766760809
TEST_0863,0.48591964833501755
TEST_0864,0.8023900443364728
TEST_0865,0.5794383510970087
TEST_0866,0.463332974696136
TEST_0867,0.3864922811352908
TEST_0868,0.4796599412650237
TEST_0869,0.5052409868255512
TEST_0870,0.4624385735524398
TEST_0871,0.7412144146474848
TEST_0872,0.47761299636106574
TEST_0873,0.30393889207826186
TEST_0874,0.4441422631705245
TEST_0875,0.42256369588056364
TEST_0876,0.3123288042002439
TEST_0877,0.293854901582592
